Rec,Inf,UID,Name,Best Pos,Age,Club,Division,Mins,Tgls/90,Tcon/90,Gls,Goals Outside Box,Shot/90,xG/shot,Shot %,ShT/90,Shots Outside Box/90,Gls/90,xG/90,NP-xG/90,xG-OP,Conv %,Ast,Asts/90,Ps A/90,Pas %,xA/90,OP-KP/90,Ch C/90,Drb/90,Pr passes/90,OP-Crs A/90,OP-Cr %,Crs A/90,Cr C/A,Tck A,Tck R,Pres A/90,Pres C/90,Poss Won/90,Poss Lost/90,K Tck/90,Int/90,Clr/90,Blk/90,Shts Blckd/90,Aer A/90,Hdr %,K Hdrs/90,Sprints/90,Dist/90,Gl Mst,Fls,FA,Yel,Red,Wage,Transfer Value
- - -,Int,18074558,Timothy Castagne,WB (R),30,Fulham,Premier League,"1,137",0.87,2.14,0,0,0.63,0.07,25%,0.16,0.4,-,0.04,0.04,-0.52,-,0,-,43.77,90%,0.05,0.79,0.08,1.35,4.75,2.93,5%,2.93,5%,65,80%,13.14,3.88,12.35,9.18,0.24,2.61,1.03,0.55,0.16,4.67,39%,0,14.8,14.4km,0,21,6,7,0,"£65,000 p/w",£110K - £8M
- - -,,61006895,Craig Forsyth,D (L),37,Derby County,Sky Bet Championship,"2,277",1.19,1.42,1,0,0.36,0.05,44%,0.16,0.12,0.04,0.02,0.02,0.57,11%,2,0.08,48.74,92%,0.03,0.28,0.08,0.12,4.23,0.75,10%,1.58,10%,52,85%,5.18,1.46,9.21,5.77,0.32,1.86,1.54,0.71,0.24,6.48,55%,0.36,8.77,11.8km,0,15,2,3,0,"£7,000 p/w",£2K - £20K
- - -,,2000005990,Tyrese Noslin,D (C),23,SC Telstar,Eredivisie,"1,151",0.47,1.33,0,0,0.39,0.04,40%,0.16,0.16,-,0.02,0.02,-0.21,-,0,-,74.83,89%,0.01,0.16,0.08,-,4.61,0,-,0,-,19,63%,2.74,0.63,8.13,8.76,0.16,1.49,3.13,0.55,0.39,4.07,62%,0.23,3.05,10.7km,0,4,1,0,0,£220 p/w,£26K - £250K
- - -,Wnt,61085725,Josh Edwards,D (L),26,Charlton,Sky Bet Championship,"2,305",1.13,1.48,3,1,0.74,0.08,37%,0.27,0.31,0.12,0.06,0.06,1.53,16%,1,0.04,39.75,81%,0.07,0.86,0.08,0.7,4.53,3.9,9%,4.1,7%,124,83%,10.15,3.01,15.34,13.12,0.04,2.46,1.52,0.7,0.16,7.97,83%,1.41,13.98,13.5km,0,25,8,2,0,£700 p/w,£120K
- - -,,2000045005,Noah Sadiki,M (C),21,Sunderland,Premier League,"1,165",0.77,1.78,1,0,0.77,0.04,20%,0.15,0.54,0.08,0.03,0.03,0.62,10%,1,0.08,49.75,88%,0.06,0.93,0.08,1.08,4.64,0.08,0%,0.39,-,57,70%,11.43,2.47,9.89,7.8,0.15,1.47,0.93,0.93,0.46,3.94,61%,0,14.6,14.2km,0,9,4,0,0,"£4,200 p/w",£11M - £13.5M
- - -,Wnt,29086005,Will Hughes,DM,31,Crystal Palace,Premier League,"2,333",0.62,1.66,1,1,0.96,0.06,24%,0.23,0.73,0.04,0.05,0.05,-0.41,4%,1,0.04,51.77,89%,0.08,0.77,0.08,0.93,4.59,0.23,24%,1.58,33%,84,76%,12.54,3.36,10.07,8.76,0.12,2.28,1.12,0.77,0.42,4.01,57%,0.39,11.26,13.4km,0,70,5,15,0,"£50,000 p/w",£2.1M
- - -,Int,62203802,Nik Prelec,ST (C),24,Oxford United,Sky Bet Championship,"2,359",1.07,1.03,9,0,2.02,0.17,53%,1.07,0.42,0.34,0.34,0.34,0.06,17%,2,0.08,17.21,82%,0.03,0.42,0.08,0.84,0.46,0.46,2%,1.68,8%,45,67%,4.5,1.14,4.04,6.37,0.04,1.03,0.46,0.15,0.04,13.31,46%,0.08,5.26,12.0km,0,14,34,0,0,"£1,600 p/w",£75K - £750K
- - -,Req,28025033,Tom Cairney,M (C),35,Fulham,Premier League,"1,191",1.06,2.12,1,0,0.76,0.13,70%,0.53,0.53,0.08,0.1,0.1,-0.29,10%,1,0.08,41.79,85%,0.07,0.68,0.08,0.91,3.32,0.76,20%,3.4,-,33,82%,10.81,1.59,8.54,10.13,0,2.04,0.91,0.68,0.45,4.76,22%,0.08,15.94,15.0km,2,9,13,1,0,"£30,000 p/w",£210K
- - -,,37024279,Terence Kongolo,D (C),32,NAC,Eredivisie,"2,404",1.35,1.31,0,0,0.67,0.1,28%,0.19,0.11,-,0.07,0.07,-1.78,-,1,0.04,51.33,88%,0.03,0.49,0.07,0.19,4.87,0.45,8%,0.49,8%,57,86%,4.46,1.46,10.93,7.41,0.26,2.17,1.57,0.49,0.34,5.69,73%,0.37,7.49,11.9km,0,19,2,3,0,"£11,500 p/w",£300K - £2.9M
- - -,,37027601,Mike van der Hoorn,D (C),33,FC Utrecht,Eredivisie,"2,428",0.74,1.22,1,0,0.37,0.15,60%,0.22,0,0.04,0.06,0.06,-0.54,10%,0,-,75.69,90%,0.06,0.19,0.07,-,5.67,0.11,0%,0.11,-,40,75%,3.52,0.96,11.34,8.01,0.19,1.3,1.41,0.48,0.26,7.64,77%,1.19,5.23,11.2km,3,22,2,9,0,"£9,000 p/w",£400K - £1.2M
- - -,,52099127,Bosun Lawal,D (C),23,Stoke,Sky Bet Championship,"1,218",0.89,1.33,0,0,0.59,0.05,50%,0.3,0.37,-,0.03,0.03,-0.37,-,0,-,51.95,87%,0.04,0.44,0.07,0.07,4.06,0.37,40%,0.37,40%,27,85%,4.88,1.92,8.79,8.42,0.3,1.63,1.63,0.59,0.44,4.58,52%,0.3,8.05,12.5km,0,10,0,4,0,"£2,500 p/w",£22K - £230K
- - -,Lst,61066201,Eoghan O'Connell,D (C),30,Wrexham,Sky Bet Championship,"1,224",1.1,1.84,0,0,0.44,0.08,50%,0.22,0.15,-,0.03,0.03,-0.47,-,0,-,44.04,81%,0.04,0.37,0.07,0.07,4.19,0.22,33%,0.22,33%,24,92%,4.85,1.76,10.29,9.04,0.29,1.62,1.62,0.66,0.51,7.21,67%,0.07,4.85,11.3km,0,6,1,1,0,"£5,000 p/w",£120K
- - -,,37024733,Joël Veltman,D (R),34,Brighton,Premier League,"2,451",0.95,0.99,0,0,0.33,0.06,22%,0.07,0.15,-,0.02,0.02,-0.53,-,2,0.07,66.06,93%,0.04,0.4,0.07,0.62,5.88,1.14,13%,1.14,12%,119,82%,8.41,2.35,11.6,7.71,0.22,2.5,1.14,0.48,0.15,4.96,60%,0.51,10.35,13.1km,0,39,6,5,0,"£50,000 p/w",Not for Sale
- - -,,49060919,Edouard Michut,M (C),23,Fortuna Sittard,Eredivisie,"2,494",1.05,1.05,0,0,0.58,0.09,31%,0.18,0.36,-,0.05,0.05,-1.37,-,2,0.07,46.66,90%,0.03,0.51,0.07,0.69,4.66,0.43,12%,0.9,16%,78,79%,11.8,2.96,7.33,6.42,0.22,1.48,0.51,0.69,0.4,2.09,24%,0.04,10.57,13.9km,0,18,14,4,0,"£13,000 p/w",£190K - £1.9M
- - -,,29108066,Oli McBurnie,ST (C),29,Hull City,Sky Bet Championship,"2,530",1.14,1,12,1,2.13,0.19,40%,0.85,0.5,0.43,0.4,0.4,0.63,20%,2,0.07,19.07,81%,0.03,0.32,0.07,0.82,0.46,0.28,13%,0.28,12%,39,69%,5.73,1.53,4.27,7.19,0.04,1.28,0.39,0.14,0.07,13.77,40%,0.14,5.37,12.3km,0,32,50,2,1,"£40,000 p/w",£10.5M - £16M
- - -,,28014634,Steve Cook,D (C),35,QPR,Sky Bet Championship,"2,531",1.28,1.42,0,0,0.32,0.08,33%,0.11,0,-,0.02,0.02,-0.68,-,1,0.04,58.81,90%,0.03,0.11,0.07,0.14,3.8,0.11,67%,0.11,66%,33,82%,3.27,1.03,10.06,6.86,0.28,1.32,1.56,0.68,0.5,6.61,73%,1,5.69,11.3km,0,6,4,2,0,"£30,000 p/w",£100K - £1M
- - -,,28110835,Daniel Ballard,D (C),26,Sunderland,Premier League,"2,549",1.02,2.05,0,0,0.28,0.04,38%,0.11,0,-,0.01,0.01,-0.36,-,1,0.04,50.98,94%,0.02,0.14,0.07,-,3.18,0.14,0%,0.14,-,55,80%,3.18,0.71,9.39,3.99,0.28,1.69,1.06,0.32,0.28,4.77,63%,0.6,4.34,11.6km,2,11,2,2,0,"£25,000 p/w",£6.4M - £8.2M
- - -,Wnt,28115834,Brandon Williams,D (L),25,Hull City,Sky Bet Championship,"2,592",1.08,1.25,1,1,0.45,0.05,38%,0.17,0.31,0.03,0.02,0.02,0.36,8%,0,-,40.38,84%,0.05,0.62,0.07,1.53,4.13,2.85,9%,2.85,8%,150,89%,10.76,2.95,14.69,10.52,0.1,2.92,2.01,1.04,0.24,5.17,66%,0.17,12.08,13.2km,0,51,19,8,2,"£25,000 p/w",£4.3M - £6.6M
- - -,,4002177,Ben Mee,D (C),36,Stoke,Sky Bet Championship,"1,306",0.76,2.14,0,0,-,0,-,-,0,-,0,0,0,-,0,-,60.78,89%,0.02,0.48,0.07,0.21,4.55,0.62,11%,0.62,11%,55,78%,6.96,1.72,12.89,8.55,0.21,1.45,1.38,0.83,0.48,6.06,73%,0.69,7.58,12.4km,1,17,4,3,0,"£1,800 p/w",£275K - £800K
- - -,,37080993,Xavier Mbuyamba,D (C),24,FC Volendam,Eredivisie,"2,627",1.06,1.88,0,0,0.48,0.06,43%,0.21,0,-,0.03,0.03,-0.87,-,0,-,50.7,88%,0,0.07,0.07,0.1,3.19,0.03,0%,0.03,-,62,81%,4.52,1.34,15.35,7.54,0.27,2.47,2.6,0.58,0.41,9.01,78%,1.13,4.25,11.2km,3,23,1,7,0,"£1,700 p/w",£1.2M - £2.5M
- - -,Wnt,85140415,Issa Diop,D (C),29,Fulham,Premier League,"1,322",0.95,1.91,0,0,1.09,0.07,56%,0.61,0.14,-,0.07,0.07,-1.09,-,0,-,50.58,88%,0.02,0.27,0.07,-,2.45,0.14,0%,0.14,-,22,82%,3,1.09,10.69,6.47,0.34,1.02,1.77,0.75,0.34,8.24,74%,1.36,3.34,12.1km,0,9,0,1,0,"£70,000 p/w",£6.6M
- - -,,43391995,Lorenzo Milani,D (L),25,Heracles,Eredivisie,"1,323",0.41,0.88,0,0,0.2,0.15,0%,0,0.07,-,0.03,0.03,-0.4,-,0,-,39.12,87%,0.05,0.68,0.07,0.88,5.37,3.88,5%,4.42,5%,67,82%,10.75,2.93,12.93,9.59,0,2.86,1.5,0.75,0.2,4.69,38%,0,11.97,12.9km,0,15,6,2,0,"£3,500 p/w",£50K - £500K
- - -,Int,28109135,Ben Cabango,D (C),26,Swansea,Sky Bet Championship,"2,647",1.02,1.9,2,0,0.71,0.08,48%,0.34,0.1,0.07,0.06,0.06,0.3,10%,1,0.03,42.74,79%,0.02,0.2,0.07,0.1,3.4,0.1,33%,0.1,33%,46,72%,2.75,0.71,10.88,9.72,0.17,1.53,2.62,0.82,0.54,8.4,72%,1.56,3.2,11.1km,1,27,2,9,1,"£12,500 p/w",£120K - £1.2M
- - -,,29179790,Harry Darling,D (C),26,Norwich,Sky Bet Championship,"2,697",1.57,0.97,3,0,0.47,0.1,36%,0.17,0.03,0.1,0.05,0.05,1.65,21%,1,0.03,71.88,92%,0.03,0.3,0.07,0.4,6.97,0.83,23%,0.87,24%,76,83%,5.61,1.84,12.78,7.27,0.23,2.27,1.3,0.3,0.23,5.61,76%,1.03,6.67,12.2km,0,49,7,7,0,"£20,000 p/w",£4.1M - £6.4M
- - -,,89040516,Ethan Pinnock,D (C),33,Brentford,Premier League,"2,717",1.26,1.29,0,0,0.76,0.06,39%,0.3,0,-,0.05,0.05,-1.39,-,1,0.03,62.64,94%,0.02,0.3,0.07,0.07,3.35,0.03,0%,0.03,-,45,87%,3.25,1.29,11.83,5.13,0.36,2.19,1.03,0.5,0.33,7.25,72%,1.19,4.77,11.6km,1,7,2,4,0,"£30,000 p/w",Not for Sale
- - -,Wnt,28106874,Japhet Tanganga,D (C),27,Sheffield United,Sky Bet Championship,"2,724",1.65,1.35,0,0,0.43,0.07,15%,0.07,0.17,-,0.03,0.03,-0.96,-,0,-,48.44,86%,0.07,0.36,0.07,0.23,3.83,1.06,13%,1.06,12%,54,80%,4.92,1.75,14.57,8.85,0.43,1.82,1.72,0.46,0.2,8.62,64%,0.83,5.02,11.6km,1,17,4,7,0,"£25,000 p/w",£450K - £9M
- - -,Int,27069975,Joachim Andersen,D (C),30,Fulham,Premier League,"2,729",0.89,1.55,0,0,0.49,0.04,27%,0.13,0.03,-,0.02,0.02,-0.64,-,1,0.03,50.89,90%,0.03,0.2,0.07,0.1,3.3,0.03,0%,0.07,-,33,79%,3.33,1.12,10.62,5.28,0.33,1.35,0.99,0.73,0.66,7.49,74%,1.68,3.86,11.5km,0,12,1,5,0,"£75,000 p/w",£15.5M - £19.5M
- - -,Wnt,49034219,Jean-Philippe Mateta,ST (C),28,Crystal Palace,Premier League,"2,733",0.92,1.78,9,2,2.31,0.12,47%,1.09,0.56,0.3,0.28,0.28,0.54,13%,0,-,16.66,84%,0.03,0.36,0.07,0.76,0.43,0.33,10%,0.33,10%,49,63%,6.72,1.42,3.62,5.47,0,0.92,0.56,0.13,0,13.14,38%,0.1,5.14,12.5km,0,41,35,1,0,"£50,000 p/w",£8M
- - -,,61060994,Liam Lindsay,D (C),30,Preston,Sky Bet Championship,"2,782",1.29,1.55,3,0,0.36,0.09,55%,0.19,0.06,0.1,0.03,0.03,1.99,27%,1,0.03,55.9,91%,0.04,0.36,0.06,0.1,3.56,0.1,33%,0.1,33%,40,85%,3.59,1.33,11.26,5.76,0.29,1.94,1.16,0.81,0.52,8.83,75%,1.88,7.41,11.6km,1,12,3,5,0,"£15,000 p/w",£160K - £1.6M
- - -,,29071720,Andrew Hughes,D (C),33,Preston,Sky Bet Championship,"2,801",1.06,1.22,3,0,0.61,0.07,53%,0.32,0.16,0.1,0.04,0.04,1.64,16%,0,-,59.09,88%,0.05,0.51,0.06,0.32,4.31,0.39,17%,0.74,16%,53,81%,5.94,1.7,11.09,8.1,0.26,1.45,1.48,0.93,0.55,8.87,76%,1.74,8.77,12.3km,1,7,5,2,0,"£10,000 p/w",£12K - £110K
- - -,,37001836,Bruno Martins Indi,D (C),34,Sparta Rotterdam,Eredivisie,"2,820",1.44,0.86,2,0,1.02,0.11,38%,0.38,0.03,0.06,0.11,0.11,-1.39,6%,1,0.03,63.35,93%,0.04,0.45,0.06,0.13,4.72,0.13,31%,0.41,75%,48,83%,3.57,1.18,11.11,5.39,0.26,1.82,0.48,0.54,0.41,8.14,71%,0.93,3.35,11.3km,0,21,1,4,0,"£11,500 p/w",Not for Sale
- - -,,856984,Jeffrey Sarpong,AM (L),37,SC Telstar,Eredivisie,"1,413",0.45,1.53,1,0,1.08,0.11,47%,0.51,0.51,0.06,0.11,0.11,-0.8,6%,2,0.13,35.99,86%,0.03,0.38,0.06,2.29,3.18,2.1,13%,4.01,9%,32,88%,12.1,2.1,6.18,13.76,0.06,1.91,0.96,0.25,0.06,4.78,17%,0,8.28,12.2km,0,12,21,1,0,£325 p/w,£0 - £35K
- - -,,29092100,Ricardo Santos,D (C),30,Swansea,Sky Bet Championship,"2,832",0.95,1.62,3,0,0.83,0.13,38%,0.32,0.03,0.1,0.11,0.11,-0.41,12%,0,-,46.75,87%,0.02,0.25,0.06,0.03,2.89,0.06,0%,0.06,-,61,85%,3.21,1.05,13.38,7.12,0.41,2.03,1.14,0.54,0.38,8.68,75%,1.14,3.43,11.0km,1,15,0,4,0,"£8,000 p/w",£240K - £2.4M
- - -,,2000064254,Ryoya Morishita,M (R),29,Blackburn,Sky Bet Championship,"1,439",0.75,1.31,0,0,0.19,0.08,0%,0,0.13,-,0.02,0.02,-0.25,-,1,0.06,40.09,84%,0.06,0.63,0.06,1.13,5.25,3.69,7%,3.69,6%,79,80%,10.32,3.69,13.2,12.88,0.31,2.31,2.44,0.63,0.19,5.25,60%,0.44,11.45,13.1km,0,25,4,5,0,£575 p/w,£55K - £550K
- - -,,2000095662,Thijmen Blokzijl,DM,21,FC Groningen,Eredivisie,"2,879",1.03,1.41,0,0,0.28,0.04,22%,0.06,0.13,-,0.01,0.01,-0.39,-,2,0.06,81,94%,0.04,0.22,0.06,0.09,4.88,0.13,25%,0.25,50%,37,86%,3.63,1.09,10.03,5.41,0.16,1.47,1.06,0.5,0.31,5.63,80%,1.06,3.44,11.3km,1,7,1,1,0,"£4,100 p/w",£170K - £6.2M
- - -,Inj,91128580,Oskar Zawada,ST (C),30,FC Groningen,Eredivisie,"1,450",0.81,1.12,2,1,1.61,0.12,58%,0.93,0.43,0.12,0.2,0.2,-1.25,8%,2,0.12,24.58,86%,0.02,0.12,0.06,0.81,0.5,0,-,0,-,16,75%,5.15,0.93,3.54,5.77,0,1.06,0.31,0.25,0.19,7.94,63%,0.19,4.34,11.4km,0,6,17,1,0,"£7,000 p/w",£100K - £1M
- - -,,2000054216,Dane Scarlett,ST (C),22,Portsmouth,Sky Bet Championship,"1,451",0.99,1.36,5,1,1.55,0.16,36%,0.56,0.68,0.31,0.25,0.25,1,20%,0,-,21.09,85%,0.03,0.37,0.06,0.99,0.68,0.43,14%,0.43,14%,23,78%,4.22,0.87,3.47,5.95,0,1.36,0.74,0.06,0,7.94,26%,0,5.58,11.7km,0,16,16,0,0,"£10,000 p/w",£28K - £275K
- - -,,43372285,Caleb Okoli,D (C),24,Leicester,Sky Bet Championship,"2,939",1.71,1.32,1,0,0.46,0.08,27%,0.12,0.03,0.03,0.04,0.04,-0.26,7%,0,-,72.27,92%,0.04,0.28,0.06,0.15,7.14,0.09,33%,0.09,33%,42,76%,3.12,1.04,15.16,6.46,0.21,2.27,1.32,0.52,0.31,7.75,75%,0.73,6.16,12.0km,1,25,2,6,0,"£50,000 p/w",£13M - £16M
- - -,Inj,28106528,Dara O'Shea,D (C),27,Ipswich Town,Sky Bet Championship,"2,996",2.01,1.08,0,0,0.51,0.06,65%,0.33,0.06,-,0.03,0.03,-0.99,-,0,-,59.03,90%,0.03,0.27,0.06,0.12,4.27,0.06,0%,0.06,-,44,86%,3,0.81,13.55,6.4,0.18,1.83,1.44,0.39,0.24,8.47,77%,0.66,6.34,11.8km,2,13,0,5,0,"£35,000 p/w",£5.8M - £9M
- - -,,91190633,Marco Rente,D (C),29,FC Groningen,Eredivisie,"3,009",0.9,1.38,1,0,0.18,0.08,50%,0.09,0,0.03,0.01,0.01,0.53,17%,0,-,62.66,93%,0.02,0.24,0.06,0.24,5.53,0.69,26%,0.69,26%,113,82%,8.67,2.33,8.97,5.83,0.21,1.26,1.97,0.63,0.33,5.62,65%,0.87,6.49,12.0km,1,33,6,8,0,"£5,000 p/w",£275K - £850K
- - -,,37058054,Sherel Floranus,D (L),27,PEC Zwolle,Eredivisie,"1,509",1.13,1.07,0,0,0.66,0.05,36%,0.24,0.48,-,0.03,0.03,-0.56,-,0,-,39.84,80%,0.06,0.95,0.06,0.83,4.35,2.39,7%,2.5,7%,81,73%,9.24,2.33,13.66,10.91,0.18,2.21,2.09,0.83,0.24,5.67,57%,0.12,12.88,12.5km,1,19,6,3,0,"£7,000 p/w",£180K - £1.8M
- - -,Wnt,78076996,Santiago Bueno,D (C),27,Wolves,Premier League,"1,524",0.77,1.77,0,0,0.53,0.07,44%,0.24,0.12,-,0.04,0.04,-0.66,-,0,-,59.35,90%,0,0.06,0.06,0.06,4.96,0.12,100%,0.12,100%,32,84%,3.48,1.06,8.5,7.5,0.41,1.42,2.48,0.41,0.41,4.02,68%,0.53,3.07,11.4km,1,19,0,2,0,"£30,000 p/w",£275K - £8.6M
- - -,Inj,37055855,Ramiz Zerrouki,DM,28,FC Twente,Eredivisie,"1,539",1.29,1.17,1,1,1.58,0.07,33%,0.53,1.17,0.06,0.11,0.11,-0.92,4%,1,0.06,57.19,90%,0.04,0.7,0.06,0.29,4.62,0.47,11%,1.11,12%,57,75%,11.05,3.04,8.54,6.84,0.23,1.4,0.7,0.41,0.23,3.45,25%,0.18,7.08,13.5km,0,14,13,3,0,"£34,000 p/w",£5.2M - £6.8M
- - -,,28120046,Taylor Harwood-Bellis,D (C),24,Southampton,Sky Bet Championship,"3,091",1.63,1.34,0,0,0.61,0.07,33%,0.2,0.03,-,0.04,0.04,-1.47,-,1,0.03,55.18,89%,0.03,0.52,0.06,0.26,5.44,0.17,0%,0.17,-,58,86%,3.58,0.84,12.58,6.67,0.17,1.89,1.11,0.58,0.38,8.97,72%,1.14,4.72,11.9km,1,10,4,3,0,"£7,500 p/w",£6.6M - £10M
- - -,IPR,95076451,Stav Lemkin,D (C),23,FC Twente,Eredivisie,"1,554",2.26,1.1,2,0,0.58,0.11,40%,0.23,0.06,0.12,0.06,0.06,0.91,20%,1,0.06,63.59,92%,0.07,0.52,0.06,0.17,4.63,0.69,8%,0.69,8%,43,81%,6.37,2.08,12.86,6.89,0.12,2.2,1.8,0.46,0.35,6.78,71%,0.75,4.52,12.1km,0,8,2,2,0,"£9,000 p/w",£275K - £2.7M
- - -,,28043665,Ben Gibson,D (C),33,Stoke,Sky Bet Championship,"3,115",1.13,1.56,2,1,0.23,0.08,63%,0.14,0.06,0.06,0.02,0.02,1.33,25%,0,-,57.73,89%,0.05,0.38,0.06,0.26,4.16,0.14,60%,0.14,60%,73,88%,4.85,1.33,11.82,7.28,0.49,1.94,1.18,1.01,0.72,6.56,67%,0.72,6.07,11.8km,1,15,2,5,0,"£35,000 p/w",£6M - £7.2M
- - -,Wnt,29156431,Luke Woolfenden,D (C),27,Coventry,Sky Bet Championship,"3,141",1.17,1.2,0,0,0.34,0.08,33%,0.11,0.09,-,0.03,0.03,-0.98,-,2,0.06,77.56,94%,0.03,0.14,0.06,0.4,5.42,0.74,15%,0.74,15%,38,71%,3.52,1.4,12.69,6.33,0.23,1.89,1,0.6,0.46,6.85,73%,1.03,3.24,11.3km,1,24,11,9,0,"£3,800 p/w",£4.5M - £5.6M
- - -,,29075866,Lloyd Jones,D (C),30,Charlton,Sky Bet Championship,"3,153",1.06,1.08,1,0,0.34,0.12,50%,0.17,0.06,0.03,0.04,0.04,-0.39,8%,0,-,46.1,90%,0.02,0.34,0.06,0.09,2.08,0.03,100%,0.03,100%,56,91%,2.85,1.17,11.5,5.22,0.4,2.28,1.4,0.46,0.4,7.45,67%,0.6,3.8,11.1km,1,20,2,3,0,"£4,000 p/w",£95K - £950K
- - -,Wnt,29174737,Liam Kitching,D (C),26,Coventry,Sky Bet Championship,"3,187",1.21,0.76,3,0,0.45,0.09,63%,0.28,0.03,0.08,0.04,0.04,1.58,19%,1,0.03,77.43,91%,0.03,0.28,0.06,0.34,4.74,0.4,7%,0.4,7%,64,78%,3.9,1.13,12.11,8.02,0.2,1.64,1.58,0.56,0.23,7.26,75%,1.1,4.18,11.4km,0,15,4,1,0,"£4,000 p/w",£4.6M - £8.6M
- - -,Wnt,29158688,Melle Meulensteen,DM,26,Go Ahead Eagles,Eredivisie,"3,196",0.7,1.52,2,0,0.34,0.2,58%,0.2,0.2,0.06,0.07,0.02,-0.46,17%,1,0.03,47.68,88%,0.03,0.45,0.06,0.23,2.9,0.08,17%,0.17,-,66,88%,8.84,2.56,7.52,6.36,0.14,1.18,1.72,0.45,0.28,4.62,61%,0.48,6.9,12.7km,1,7,5,0,0,"£2,100 p/w",£130K - £1.3M
- - -,,96075512,Krystian Bielik,DM,28,West Brom,Sky Bet Championship,"3,217",1.99,1.18,7,0,1.31,0.12,34%,0.45,0.17,0.2,0.16,0.16,1.44,15%,2,0.06,55.95,89%,0.03,0.48,0.06,0.42,4.39,0.14,20%,0.14,20%,89,83%,5.37,1.99,13.6,6.8,0.39,2.49,0.95,0.39,0.25,8.92,79%,1.62,7.39,11.9km,0,29,5,6,0,"£16,000 p/w",£4.8M - £7.4M
- - -,Lst,28066232,George Evans,M (C),31,Wrexham,Sky Bet Championship,"1,632",1.54,1.65,0,0,0.22,0.07,0%,0,0.06,-,0.01,0.01,-0.26,-,1,0.06,50.79,88%,0.03,0.17,0.06,0.17,3.2,0.11,38%,0.44,50%,27,63%,4.8,1.65,12.57,6.89,0.22,1.88,1.27,0.83,0.55,7,64%,0.61,4.14,11.8km,0,11,2,3,0,"£6,500 p/w",£130K
- - -,Wnt,70137166,Enis Destan,ST (C),23,Hull City,Sky Bet Championship,"1,639",0.99,1.76,6,0,1.81,0.16,55%,0.99,0.27,0.33,0.29,0.29,0.71,18%,0,-,23.17,84%,0.02,0.27,0.05,0.49,0.77,0.11,50%,0.11,50%,38,63%,6.15,1.15,4.5,6.53,0.05,1.32,0.55,0.33,0.11,13.89,43%,0.27,6.59,13.1km,0,20,37,1,0,"£3,000 p/w",£375K - £7.6M
- - -,,29175406,Hayden Carter,D (C),26,Blackburn,Sky Bet Championship,"3,329",1.19,1.46,1,0,0.51,0.09,26%,0.14,0.05,0.03,0.04,0.04,-0.62,5%,0,-,47.42,88%,0.02,0.27,0.05,0.16,3.68,0.22,13%,0.22,12%,49,88%,3.27,1.22,10.92,6.68,0.35,2.22,1.81,0.92,0.65,6.95,72%,1.05,3.92,11.3km,1,29,7,4,2,"£7,500 p/w",£375K - £3.9M
- - -,,91207695,Sava Čestić,D (C),25,Heracles,Eredivisie,"1,679",0.86,0.8,0,0,0.54,0.05,30%,0.16,0.05,-,0.03,0.03,-0.18,-,1,0.05,57.25,86%,0.04,0.48,0.05,0.27,3.43,0.27,0%,0.27,-,26,81%,4.77,1.5,9.11,7.99,0.05,1.29,2.04,0.75,0.54,8.74,68%,1.13,4.29,11.5km,0,10,5,4,0,"£2,000 p/w",£90K - £900K
- - -,Wnt,96047830,Michał Helik,D (C),30,Oxford United,Sky Bet Championship,"3,385",1.41,1.3,2,0,0.61,0.07,35%,0.21,0.05,0.05,0.04,0.04,0.39,9%,0,-,54.82,87%,0.05,0.21,0.05,0.03,2.95,0.03,0%,0.03,-,52,75%,2.95,1.01,11.46,8.64,0.27,1.06,2.79,0.53,0.37,8.96,88%,1.86,5.61,11.3km,0,27,1,4,0,"£15,000 p/w",£40K - £6.6M
- - -,,29243820,Ronnie Edwards,D (C),23,Southampton,Sky Bet Championship,"3,439",1.52,1.41,2,0,0.39,0.12,47%,0.18,0.08,0.05,0.05,0.05,0.23,13%,0,-,53.07,91%,0.04,0.34,0.05,0.42,4.34,0.08,33%,0.08,33%,70,86%,4.13,1.44,11.72,5.05,0.21,2.67,1.15,0.58,0.34,5.94,67%,0.79,4.27,11.8km,2,20,0,6,0,"£15,000 p/w",£7M - £10.5M
- - -,Wnt,2000014086,Wouter Goes,D (C),21,AZ,Eredivisie,"1,749",1.65,1.03,0,0,0.67,0.07,46%,0.31,0.15,-,0.05,0.05,-0.94,-,0,-,56.14,92%,0.01,0.1,0.05,0.1,3.96,0,-,0,-,33,76%,2.83,0.93,11.78,4.79,0.46,1.65,0.57,0.62,0.41,8.59,72%,0.98,5.92,11.4km,1,15,2,1,0,"£1,700 p/w",£180K - £6.8M
- - -,Inj,37059532,Jizz Hornkamp,ST (C),28,Heracles,Eredivisie,"1,756",0.77,0.92,9,1,2.2,0.17,42%,0.92,0.87,0.46,0.38,0.38,2.17,21%,0,-,18.66,81%,0.04,0.15,0.05,0.72,0.56,0.72,19%,1.33,-,34,76%,5.79,1.38,4.31,6.15,0.05,0.92,0.41,0.05,0,11.99,26%,0.15,5.64,12.2km,0,43,13,5,0,"£3,500 p/w",£75K - £750K
