Rec,Inf,UID,Name,Best Pos,Age,Club,Division,Mins,Tgls/90,Tcon/90,Gls,Goals Outside Box,Shot/90,xG/shot,Shot %,ShT/90,Shots Outside Box/90,Gls/90,xG/90,NP-xG/90,xG-OP,Conv %,Ast,Asts/90,Ps A/90,Pas %,xA/90,OP-KP/90,Ch C/90,Drb/90,Pr passes/90,OP-Crs A/90,OP-Cr %,Crs A/90,Cr C/A,Tck A,Tck R,Pres A/90,Pres C/90,Poss Won/90,Poss Lost/90,K Tck/90,Int/90,Clr/90,Blk/90,Shts Blckd/90,Aer A/90,Hdr %,K Hdrs/90,Sprints/90,Dist/90,Gl Mst,Fls,FA,Yel,Red,Wage,Transfer Value
- - -,,2000108578,Antoine Joujou,AM (L),23,Famalicão,Liga Portugal Betclic,"2,987",1.14,1.24,8,3,1.57,0.15,42%,0.66,0.42,0.24,0.23,0.23,0.27,15%,1,0.03,14.88,84%,0.03,0.27,0.06,1.24,0.54,0.39,7%,0.42,7%,25,56%,5.06,1.11,3.65,5,0,1.57,0.39,0.09,0.03,12.23,26%,0,5.48,12.2km,0,35,29,1,0,"£3,000 p/w",£275K - £2.9M
- - -,,67295021,César Tárrega,D (C),24,Valencia,LALIGA EA SPORTS,"3,038",1.42,1.13,0,0,0.74,0.07,48%,0.36,0.15,-,0.05,0.05,-1.71,-,2,0.06,66.63,93%,0.03,0.18,0.06,0.18,4.09,0.21,14%,0.21,14%,54,83%,3.88,1.39,10.66,5.42,0.41,1.6,1.21,0.53,0.39,6.72,74%,1.01,8.8,11.7km,0,16,6,1,0,"£3,500 p/w",£5.2M - £6.4M
- - -,,67257035,José Manuel Copete,D (C),26,Valencia,LALIGA EA SPORTS,"1,529",1.88,1.29,1,0,0.24,0.08,50%,0.12,0,0.06,0.02,0.02,0.69,25%,0,-,62.22,91%,0.09,0.06,0.06,0.12,4.18,0.12,0%,0.12,-,34,56%,4.36,1.41,9.42,6.24,0.24,1.71,1.47,0.82,0.65,5.71,69%,0.82,7.65,11.9km,0,10,4,3,0,"£4,000 p/w",£325K - £3.1M
- - -,,67191910,Éric Bailly,D (C),32,Real Oviedo,LALIGA EA SPORTS,"3,132",1.21,1.58,0,0,0.4,0.07,36%,0.14,0.17,-,0.03,0.03,-0.91,-,1,0.03,36.72,87%,0.03,0.26,0.06,0.2,2.96,0.06,100%,0.06,100%,69,83%,3.51,1.06,11.44,6.24,0.49,1.64,2.53,0.63,0.46,6.78,73%,0.86,7.5,12.1km,0,26,2,7,0,"£60,000 p/w",£190K - £1.9M
- - -,nEU,76037151,Yerry Mina,D (C),31,Cagliari,Serie A TIM,"3,149",0.89,1.51,1,0,0.34,0.09,75%,0.26,0.03,0.03,0.03,0.03,-0.14,8%,0,-,59.28,92%,0.04,0.26,0.06,0.17,4.57,0.06,0%,0.06,-,57,74%,2.4,0.77,9.4,5.8,0.54,1.4,1.57,0.6,0.46,5.77,75%,0.69,4.2,11.1km,1,28,1,7,1,"£37,000 p/w",Not for Sale
- - -,Bid,83115694,Zé Pedro,D (C),28,Cagliari,Serie A TIM,"1,639",0.88,1.21,0,0,0.27,0.07,60%,0.16,0.05,-,0.02,0.02,-0.34,-,0,-,60.62,93%,0.02,0.44,0.05,0.44,5.88,1.21,14%,1.21,13%,66,86%,5.22,1.37,10.27,6.53,0.33,2.2,1.65,0.66,0.33,4.5,62%,0.49,6.64,11.9km,0,14,2,6,0,"£17,000 p/w",£4.4M - £6.8M
- - -,,67100019,Patric,D (C),33,Lazio,Serie A TIM,"3,280",1.12,0.77,1,0,0.41,0.09,33%,0.14,0.11,0.03,0.04,0.04,-0.37,7%,0,-,77.13,94%,0.02,0.14,0.05,0.16,6.37,0.33,0%,0.33,-,79,78%,3.59,1.18,11.61,4.72,0.19,2.47,0.82,0.38,0.19,5.65,55%,0.25,5.6,11.8km,2,36,6,12,0,"£43,000 p/w",Not for Sale
- - -,Wnt,19410808,MT,WB (L),25,Santa Clara,Liga Portugal Betclic,"3,291",1.72,1.67,1,1,0.46,0.09,29%,0.14,0.22,0.03,0.04,0.04,-0.45,6%,0,-,52.29,90%,0.03,0.25,0.05,0.44,6.13,0.63,16%,0.68,13%,74,82%,5.55,1.75,11.95,6.24,0.16,2.13,1.26,0.6,0.44,6.34,64%,0.68,6.65,11.9km,3,26,3,4,0,£800 p/w,£325K - £3.2M
- - -,Wnt,43202417,Alberto Dossena,D (C),27,Como,Serie A TIM,"3,292",1.15,1.7,1,0,0.57,0.06,62%,0.36,0.05,0.03,0.03,0.03,-0.18,5%,0,-,58.7,93%,0.02,0.08,0.05,-,3.53,0.05,0%,0.05,-,35,80%,2.87,0.87,10.2,5.06,0.22,1.18,1.42,0.63,0.46,7.71,78%,1.07,4.35,11.2km,2,9,2,0,0,"£35,000 p/w",£3.4M - £6.2M
- - -,,37064719,Cas Odenthal,D (C),25,Sassuolo,Serie A TIM,"3,312",0.73,1.2,1,0,0.62,0.07,39%,0.24,0.05,0.03,0.05,0.05,-0.69,4%,0,-,49.97,90%,0.01,0.16,0.05,0.05,3.56,0.05,0%,0.05,-,50,80%,3.07,1.28,10.35,4.97,0.46,2.01,1.49,0.68,0.49,6.66,64%,0.49,4.46,11.1km,0,24,3,8,0,"£1,100 p/w",£1.5M - £5M
- - -,,67063004,Marc Bartra,D (C),35,Real Betis,LALIGA EA SPORTS,"3,361",0.91,0.99,0,0,0.29,0.08,27%,0.08,0.03,-,0.02,0.02,-0.86,-,1,0.03,85.07,95%,0.02,0.24,0.05,0.13,5.19,0.13,0%,0.13,-,67,79%,4.15,1.42,10.42,4.53,0.37,1.69,0.86,0.51,0.46,5.73,60%,0.54,4.79,11.4km,1,22,0,5,0,"£40,000 p/w",£150K - £1.5M
- - -,Wnt,2000017415,Alessandro Circati,D (C),22,Parma,Serie A TIM,"1,688",1.28,1.55,1,0,0.27,0.08,20%,0.05,0,0.05,0.02,0.02,0.6,20%,0,-,54.49,88%,0.06,0.11,0.05,0.05,3.31,0.59,25%,0.64,27%,37,65%,5.33,1.23,9.54,7.52,0.37,1.33,1.6,0.69,0.48,5.76,60%,0.43,4.8,11.7km,0,21,3,3,0,"£18,000 p/w",£5M - £6.2M
- - -,Hol,43270506,Luca Ranieri,D (C),27,Fiorentina,Serie A TIM,"3,423",1.76,1.05,1,0,0.53,0.09,50%,0.26,0.13,0.03,0.05,0.05,-0.79,5%,1,0.03,70.99,92%,0.03,0.18,0.05,0.29,6.23,0.24,22%,0.24,22%,58,86%,3.73,0.89,11.65,6.13,0.18,2,1.21,0.68,0.45,6.42,70%,0.39,7.02,11.6km,1,19,14,7,0,"£43,000 p/w",£10M - £12.5M
- - -,Inj,93127195,Odilon Kossounou,D (C),25,Atalanta,Serie A TIM,"1,757",1.23,1.13,0,0,0.61,0.07,33%,0.2,0.2,-,0.04,0.04,-0.84,-,1,0.05,51.79,87%,0.07,0.46,0.05,0.46,4.76,0.46,0%,0.46,-,39,69%,4.76,1.43,13.93,8.25,0.05,2.66,0.72,0.56,0.41,8.09,84%,1.23,5.89,12.2km,0,10,1,2,0,"£35,000 p/w",£16M - £20M
- - -,Inj,16155609,Felix Bacher,D (C),25,Estoril Praia,Liga Portugal Betclic,"1,771",0.97,1.27,1,0,0.81,0.05,50%,0.41,0.15,0.05,0.04,0.04,0.22,6%,0,-,55.95,91%,0.06,0.25,0.05,0.15,4.78,0.15,33%,0.15,33%,45,78%,5.29,1.63,11.23,7.06,0.3,1.68,1.68,1.02,0.76,7.32,81%,1.42,6.71,12.1km,0,9,0,3,0,"£5,000 p/w",£650K - £1.4M
- - -,Lst,67260507,Guillem Molina,D (C),26,AVS SAD,Liga Portugal Betclic,"1,825",1.38,1.68,0,0,0.2,0.05,25%,0.05,0,-,0.01,0.01,-0.19,-,0,-,34.72,80%,0.02,0.2,0.05,0.05,3.11,0.44,0%,0.44,-,55,76%,4.98,1.33,10.31,7.84,0.1,1.73,1.48,0.49,0.39,5.18,65%,0.3,4.44,11.5km,1,22,0,5,0,£500 p/w,£85K
- - -,,49063285,Marvin Elimbi,D (C),23,Gil Vicente,Liga Portugal Betclic,"2,142",1.05,1.64,0,0,0.25,0.02,17%,0.04,0.13,-,0,0,-0.11,-,1,0.04,50.21,90%,0.01,0.17,0.04,0.04,4.5,0.04,0%,0.04,-,52,79%,3.87,1.26,8.78,5.21,0.29,1.72,1.89,0.55,0.42,3.95,35%,0.17,2.69,11.3km,0,10,0,3,0,"£3,000 p/w",£325K - £1M
- - -,,75058347,Jesús Ramírez,ST (C),28,Nacional,Liga Portugal Betclic,"2,175",1.03,1.41,11,0,1.82,0.25,61%,1.12,0.33,0.46,0.46,0.3,-0.19,25%,0,-,26.94,87%,0.01,0.17,0.04,1.03,0.29,0.08,0%,0.08,-,46,74%,6.79,1.37,3.72,7.12,0.04,1.03,0.41,0.21,0.08,9.93,42%,0.12,4.39,12.1km,0,20,28,1,0,"£5,000 p/w",£70K - £700K
- - -,Int,38059041,Botond Balogh,D (C),23,Parma,Serie A TIM,"2,263",0.8,1.67,0,0,0.36,0.19,44%,0.16,0.04,-,0.07,0.07,-1.7,-,1,0.04,54.09,83%,0.04,0.16,0.04,-,3.3,0.08,50%,0.08,50%,63,73%,4.49,0.87,11.18,8.87,0.28,1.43,1.71,0.64,0.48,7.64,73%,0.76,3.54,10.9km,1,14,2,4,1,"£14,000 p/w",£3.8M - £6.8M
- - -,,67258573,Adrián De la Fuente,D (C),27,Levante,LALIGA EA SPORTS,"2,278",0.95,1.22,1,0,0.51,0.06,54%,0.28,0.12,0.04,0.03,0.03,0.21,8%,0,-,44.92,90%,0.01,0.2,0.04,0.28,3.44,0.75,9%,0.91,5%,70,80%,4.74,1.34,11.14,6.04,0.32,2.01,1.38,0.59,0.36,5.89,62%,0.63,6.52,11.7km,1,21,3,4,0,"£7,500 p/w",£2.1M - £4.3M
- - -,Lst,55024825,Paulo Oliveira,D (C),34,Braga,Liga Portugal Betclic,"2,305",2.15,0.9,3,1,0.55,0.11,43%,0.23,0.12,0.12,0.06,0.06,1.51,21%,1,0.04,62.04,86%,0.04,0.39,0.04,0.04,6.05,0.04,0%,0.04,-,28,79%,3.51,1.33,11.13,8.2,0.08,1.37,1.17,0.35,0.31,8.39,71%,1.13,3.79,11.1km,0,10,1,2,0,"£7,500 p/w",£130K
- - -,,67258572,Víctor Chust,D (C),26,Elche,LALIGA EA SPORTS,"2,310",0.97,1.32,3,0,0.39,0.05,60%,0.23,0,0.12,0.02,0.02,2.47,30%,1,0.04,69.86,93%,0.02,0.12,0.04,0.04,6.12,0.04,0%,0.04,-,60,73%,4.44,1.21,11.03,5.49,0.55,1.25,1.32,0.47,0.43,7.68,74%,1.32,3.86,11.0km,1,21,2,10,0,"£3,500 p/w",£14K - £6.8M
- - -,,49037484,Sikou Niakaté,D (C),26,Braga,Liga Portugal Betclic,"2,343",2.23,0.92,1,0,0.77,0.07,65%,0.5,0.04,0.04,0.06,0.06,-0.45,5%,2,0.08,64.11,92%,0.04,0.54,0.04,0.19,6.61,0.31,0%,0.31,-,63,73%,3.73,1,13.18,5.95,0.31,2.54,1.23,0.46,0.35,6.38,75%,0.31,4.76,11.4km,2,24,2,5,0,"£6,500 p/w",£5.2M - £8M
- - -,,18046989,Jonathan Buatu,D (C),32,Gil Vicente,Liga Portugal Betclic,"2,388",1.09,1.28,0,0,0.38,0.05,70%,0.26,0.08,-,0.02,0.02,-0.49,-,1,0.04,61.43,88%,0.03,0.45,0.04,0.04,5.62,0.08,0%,0.08,-,45,84%,4.26,1.62,12.4,7.91,0.23,1.32,1.39,0.41,0.26,8.52,74%,1.17,5.35,11.8km,1,13,2,3,0,"£4,500 p/w",£140K - £450K
- - -,,29219115,Flavien-Enzo Boyomo,D (R),24,Osasuna,LALIGA EA SPORTS,"2,389",0.87,1.58,1,0,0.19,0.04,80%,0.15,0.04,0.04,0.01,0.01,0.78,20%,1,0.04,52.4,92%,0.03,0.23,0.04,0.57,4.18,0.68,17%,0.68,16%,82,84%,7.76,2.3,12.06,6.56,0.04,2.71,1.36,0.75,0.45,4.52,83%,0.57,5.2,12.3km,1,8,4,3,0,"£10,000 p/w",£11.5M - £14.5M
- - -,Wnt,67257704,Abdelkabir Abqar,D (C),27,Getafe,LALIGA EA SPORTS,"2,398",1.05,1.91,1,0,0.41,0.08,36%,0.15,0,0.04,0.03,0.03,0.14,9%,0,-,43.16,89%,0.03,0.15,0.04,0.04,3.72,0.08,0%,0.08,-,53,77%,3.3,0.75,10.25,5.67,0.71,1.84,2.18,0.45,0.38,7.17,77%,1.58,4.65,11.0km,1,16,1,7,0,"£7,000 p/w",£500K - £5.2M
- - -,,55079042,André Ceitil,DM,31,Tondela,Liga Portugal Betclic,"2,561",1.16,1.55,3,3,0.7,0.04,40%,0.28,0.39,0.11,0.03,0.03,2.16,15%,1,0.04,45.3,89%,0.04,0.74,0.04,0.63,4.25,0.07,0%,0.07,-,121,79%,11.63,3.13,9.49,6.71,0.25,2.11,0.95,0.35,0.28,4.43,51%,0.63,11.03,13.3km,2,28,8,4,0,"£1,300 p/w",£75K - £750K
- - -,Inj,67282688,Miguel Rubio,D (C),28,Espanyol,LALIGA EA SPORTS,"2,593",1.18,1.74,1,0,0.38,0.07,45%,0.17,0.03,0.03,0.03,0.03,0.24,9%,0,-,46.61,89%,0.01,0.14,0.03,-,3.4,0.14,0%,0.14,-,78,76%,4.27,1.28,10.93,5.97,0.49,1.87,2.22,0.8,0.76,7.25,76%,0.66,5.83,11.3km,1,11,2,1,0,"£20,000 p/w",£160K - £1.6M
- - -,,2000165617,Kike Salas,D (C),24,Sevilla,LALIGA EA SPORTS,"2,679",1.85,1.48,3,0,0.71,0.08,38%,0.27,0.07,0.1,0.05,0.05,1.42,14%,1,0.03,55.1,91%,0.05,0.2,0.03,0.24,4.67,0.17,17%,0.2,20%,57,77%,3.66,1.48,12.67,5.68,0.4,2.08,1.31,0.6,0.34,6.52,71%,0.81,5.11,11.5km,0,19,3,5,0,"£24,000 p/w",£5.6M - £6.8M
- - -,,67071183,Sergi Gómez,D (C),34,Alverca SAD,Liga Portugal Betclic,"2,689",1.84,2.04,2,0,0.33,0.11,40%,0.13,0.07,0.07,0.04,0.04,0.86,20%,2,0.07,37.15,87%,0.01,0.1,0.03,0.1,2.81,0.23,29%,0.23,28%,55,80%,4.82,1.54,11.98,5.86,0.33,1.71,1.34,0.97,0.77,6.06,66%,0.57,5.19,11.4km,0,20,1,6,0,"£7,000 p/w",Not for Sale
- - -,,67267209,Jorge Herrando,D (C),25,Osasuna,LALIGA EA SPORTS,"2,700",1.4,1.5,1,0,0.43,0.12,23%,0.1,0.07,0.03,0.05,0.05,-0.55,8%,0,-,54.53,88%,0.01,0.13,0.03,-,3,0,-,0,-,52,85%,2.73,0.87,8.57,7.13,0.4,1.07,2.43,0.5,0.23,4.77,75%,0.97,3.8,11.3km,0,8,0,2,0,"£3,500 p/w",£3.9M - £7.6M
- - -,Inj,11023165,Amir Rrahmani,D (C),32,Napoli,Serie A TIM,"2,755",1.27,1.14,0,0,0.26,0.1,25%,0.07,0,-,0.03,0.03,-0.83,-,1,0.03,77.78,94%,0.03,0.13,0.03,0.07,4.25,0.03,100%,0.03,100%,40,90%,2.68,0.88,9.74,4.87,0.16,1.73,0.88,0.46,0.39,5.91,71%,0.88,5.39,11.4km,1,16,2,3,1,"£62,000 p/w",Not for Sale
- - -,Lst,67155094,David López,DM,36,Girona,LALIGA EA SPORTS,"2,763",1.47,1.07,1,0,0.29,0.06,67%,0.2,0.07,0.03,0.02,0.02,0.48,11%,1,0.03,63.52,92%,0.04,0.16,0.03,0.2,4.36,0,-,0,-,48,71%,4.17,1.4,9.19,5.05,0.2,1.92,0.75,0.59,0.29,5.9,65%,0.49,6.78,11.7km,1,22,3,6,0,"£72,000 p/w",£170K
- - -,,2000157483,Or Israelov,D (C),21,Estoril Praia,Liga Portugal Betclic,"2,808",0.77,1.54,0,0,0.22,0.08,43%,0.1,0.1,-,0.02,0.02,-0.55,-,0,-,57.47,88%,0.02,0.19,0.03,0.06,3.43,0.22,31%,0.42,42%,69,81%,3.53,1.35,8.97,7.34,0.29,1.31,2.44,0.48,0.32,4.42,62%,0.61,4.33,11.3km,2,15,2,3,0,£220 p/w,£50K - £500K
- - -,Wnt,2000183492,Bastien Meupiyou,D (C),20,Alverca SAD,Liga Portugal Betclic,"2,831",1.53,2.03,1,0,0.41,0.1,38%,0.16,0,0.03,0.04,0.04,-0.29,8%,0,-,39.23,79%,0.02,0.29,0.03,0.25,3.21,0.48,13%,0.51,13%,81,81%,6.17,1.43,11.83,9.16,0.32,1.65,2.16,1.05,0.73,6.2,76%,1.3,5.85,11.6km,1,23,0,4,0,"£2,000 p/w",£6.6M - £10M
- - -,,19259884,Léo Santos,D (C),27,Nacional,Liga Portugal Betclic,"2,880",0.75,1.38,0,0,0.41,0.04,31%,0.12,0.06,-,0.02,0.02,-0.53,-,1,0.03,56.66,91%,0.01,0.12,0.03,0.06,4.12,0.03,100%,0.03,100%,51,71%,3.34,0.97,9.12,6.22,0.41,1.78,2.03,0.72,0.69,6,80%,1.06,3.06,10.7km,1,8,0,3,0,"£5,000 p/w",£110K - £1.1M
- - -,,86075791,Leonardo Realpe,D (C),25,Famalicão,Liga Portugal Betclic,"2,911",1.05,1.3,0,0,0.19,0.13,33%,0.06,0.06,-,0.02,0.02,-0.76,-,1,0.03,38.58,91%,0.02,0.28,0.03,0.06,3.03,0.22,71%,0.22,71%,45,84%,3.43,0.93,10.2,3.65,0.34,1.76,1.05,0.65,0.53,7.08,66%,1.11,5.16,11.3km,1,9,2,2,0,"£5,000 p/w",£160K - £1.6M
- - -,,67190072,Aritz Elustondo,D (R),32,Real Sociedad,LALIGA EA SPORTS,"2,922",1.91,1.39,2,0,0.46,0.13,40%,0.18,0.09,0.06,0.06,0.06,0.03,13%,1,0.03,59.45,93%,0.03,0.22,0.03,0.15,4.8,0.46,7%,0.46,6%,65,77%,4.28,1.57,11.27,4.99,0.52,1.6,0.83,0.62,0.55,7.15,63%,0.71,4.68,11.6km,2,32,1,7,0,"£42,000 p/w",Not for Sale
- - -,Wnt,2000049265,Francisco Petrasso,D (C),24,Rio Ave,Liga Portugal Betclic,"2,922",0.74,1.97,0,0,0.09,0.03,33%,0.03,0.03,-,0,0,-0.08,-,0,-,56.86,88%,0.03,0.25,0.03,0.09,5.73,0.18,0%,0.18,-,60,78%,4.87,1.05,9.79,7.21,0.49,1.48,1.82,0.8,0.68,5.88,64%,0.68,3.85,11.3km,0,19,4,5,0,"£1,500 p/w",£900K - £2M
- - -,,2000005988,Thomas Kristensen,D (C),24,Udinese,Serie A TIM,"2,953",0.91,1.07,1,0,0.52,0.05,29%,0.15,0.03,0.03,0.03,0.03,0.12,6%,1,0.03,54.13,88%,0.02,0.27,0.03,0.21,4.51,0.34,27%,0.34,27%,66,71%,3.57,1.19,11.06,7.35,0.12,1.58,1.46,0.58,0.34,7.71,81%,1.16,6.71,11.7km,1,18,2,3,2,"£6,000 p/w",£4.2M - £6.4M
- - -,Wnt,28112990,Jonathan Panzo,D (C),25,Rio Ave,Liga Portugal Betclic,"2,970",0.76,1.97,0,0,0.15,0.14,0%,0,0.03,-,0.02,0.02,-0.71,-,0,-,59.06,92%,0.03,0.18,0.03,0.18,4.85,0.06,0%,0.06,-,60,75%,3.7,1.3,12.24,5.21,0.36,1.88,1.15,0.55,0.42,6.33,79%,1.18,3.64,11.4km,0,19,3,5,0,"£7,500 p/w",£190K - £1.9M
- - -,,19191673,Maracás,D (C),32,Moreirense,Liga Portugal Betclic,"2,978",0.94,1.27,1,0,0.27,0.04,44%,0.12,0.06,0.03,0.01,0.01,0.6,11%,1,0.03,61.89,88%,0.02,0.12,0.03,0.03,5.29,0,-,0,-,45,89%,2.78,0.7,9.31,8.13,0.36,1.24,1.84,0.57,0.45,6.44,68%,1.06,3.35,11.0km,0,16,3,4,0,"£6,000 p/w",Not for Sale
- - -,Bid,12092872,Abdoulaye Ndiaye,D (C),24,Parma,Serie A TIM,"2,979",1,1.54,1,0,0.54,0.08,28%,0.15,0.18,0.03,0.05,0.05,-0.52,6%,0,-,53.41,93%,0.01,0.09,0.03,0.09,3.41,0.06,50%,0.06,50%,49,76%,3.38,1.18,9.7,4.8,0.27,1.69,1.42,0.91,0.82,7.1,73%,1.24,4.08,11.0km,0,21,1,5,0,"£7,500 p/w",£1.3M - £8.4M
- - -,,14241918,Nicolás Valentini,D (C),25,Hellas Verona,Serie A TIM,"3,015",1.13,1.31,0,0,0.18,0.11,50%,0.09,0,-,0.02,0.02,-0.64,-,0,-,49.82,90%,0.02,0.15,0.03,-,3.4,0.06,0%,0.06,-,70,77%,4.18,1.07,9.79,5.7,0.39,1.58,1.73,0.39,0.33,5.1,70%,0.48,4.9,11.4km,0,28,2,8,1,"£35,000 p/w",£950K - £2.4M
- - -,,2000166137,Paulo Vitor,D (C),24,AVS SAD,Liga Portugal Betclic,"3,023",1.34,1.7,1,0,0.74,0.07,48%,0.36,0.09,0.03,0.05,0.05,-0.82,4%,0,-,42.19,78%,0.03,0.24,0.03,0.18,3.16,0.12,0%,0.12,-,40,78%,3.27,0.86,13.16,10.39,0.3,1.64,2.23,0.68,0.54,9.23,84%,2.2,3.72,11.0km,2,14,4,6,0,"£6,000 p/w",£650K - £1.5M
- - -,,2000124157,Javi Rodríguez,D (C),22,Celta Vigo,LALIGA EA SPORTS,"3,055",1.3,1.44,2,0,0.41,0.05,43%,0.18,0.03,0.06,0.02,0.02,1.24,14%,0,-,61.25,92%,0.02,0.27,0.03,0.18,5.07,0.35,8%,0.35,8%,62,90%,4.71,1.44,9.57,5.86,0.27,1.44,1.77,0.5,0.35,5.98,74%,0.94,5.1,11.9km,1,13,2,4,0,"£8,250 p/w",£5M - £6M
- - -,,55038656,Frederico Venâncio,D (C),33,Santa Clara,Liga Portugal Betclic,"3,098",1.8,1.6,0,0,0.15,0.05,40%,0.06,0.06,-,0.01,0.01,-0.24,-,1,0.03,55.81,93%,0.04,0.26,0.03,0.03,5.84,0.03,0%,0.03,-,71,77%,4.13,1.31,10.66,4.01,0.32,1.54,0.81,0.49,0.41,6.42,62%,0.58,5.49,11.4km,1,17,3,7,0,"£5,000 p/w",£100K - £1M
- - -,,43296495,Marash Kumbulla,D (C),26,Mallorca,LALIGA EA SPORTS,"3,103",1.25,1.33,0,0,0.52,0.06,28%,0.15,0.09,-,0.03,0.03,-1.04,-,0,-,44,92%,0.01,0.17,0.03,0.06,3.51,0.09,0%,0.09,-,43,77%,3.39,1.02,9.8,4.55,0.29,1.77,1.74,0.55,0.38,6.53,80%,1.31,6.61,11.6km,2,17,3,3,0,"£55,000 p/w",£200K - £2M
- - -,Int,27107366,Victor Nelsson,D (C),27,Hellas Verona,Serie A TIM,"3,230",1.06,1.28,0,0,-,0,-,-,0,-,0,0,0,-,2,0.06,52.5,92%,0.01,0.14,0.03,0.08,3.34,0.03,0%,0.03,-,58,81%,3.07,1.03,8.44,4.76,0.36,1.53,1.06,0.56,0.42,5.35,62%,0.5,3.96,11.0km,4,20,1,6,0,"£18,000 p/w",£4.2M - £6.4M
- - -,Int,93055760,Carl Starfelt,D (C),31,Celta Vigo,LALIGA EA SPORTS,"3,370",1.09,1.18,0,0,0.24,0.1,33%,0.08,0,-,0.02,0.02,-0.86,-,0,-,63.32,94%,0.01,0.13,0.03,0.08,3.42,0.11,0%,0.11,-,50,80%,3.55,1.07,9.05,4.51,0.16,1.66,1.36,0.61,0.56,4.89,74%,0.72,3.77,11.2km,2,6,0,2,0,"£17,000 p/w",£3.7M - £5.8M
- - -,,49037684,Oumar Solet,D (C),26,Udinese,Serie A TIM,"3,411",1.06,1.24,0,0,0.5,0.06,42%,0.21,0.08,-,0.03,0.03,-1.14,-,3,0.08,51.95,90%,0.01,0.21,0.03,0.21,3.59,0.05,50%,0.05,50%,80,89%,4.75,1.56,10.95,5.83,0.47,1.9,1.06,0.74,0.61,6.25,76%,1.03,5.33,11.4km,1,28,5,4,1,"£25,000 p/w",£5.4M - £8.4M
- - -,Hol,2000096278,Pietro Comuzzo,D (C),21,Fiorentina,Serie A TIM,"3,571",1.76,1.13,1,0,0.3,0.09,58%,0.18,0,0.03,0.03,0.03,-0.03,8%,1,0.03,69.54,94%,0.05,0.18,0.03,0.1,5.72,0.05,0%,0.05,-,77,79%,2.92,1.13,12.8,4.16,0.38,2.22,0.81,0.45,0.43,6.68,65%,0.71,6.05,11.3km,2,18,6,8,0,"£18,000 p/w",£26M - £36M
- - -,,13158416,Joseph Aidoo,D (C),30,Celta Vigo,LALIGA EA SPORTS,"3,580",1.06,1.53,0,0,0.23,0.06,44%,0.1,0.03,-,0.01,0.01,-0.53,-,2,0.05,61.32,93%,0.02,0.2,0.03,0.1,4.15,0.1,25%,0.1,25%,62,82%,3.67,1.13,9.6,5.48,0.28,1.73,1.66,0.5,0.33,6.13,66%,1.03,4.3,11.8km,1,5,4,1,0,"£25,000 p/w",£325K - £3.1M
- - -,,67210735,Alejandro Catena,D (C),31,Osasuna,LALIGA EA SPORTS,"3,626",1.17,1.51,2,0,0.57,0.1,43%,0.25,0.02,0.05,0.06,0.06,-0.38,9%,1,0.02,61.63,94%,0.06,0.1,0.02,0.07,3.82,0.05,50%,0.05,50%,61,82%,2.8,0.94,9.75,4.54,0.27,1.66,1.27,0.74,0.69,5.51,75%,0.55,2.73,11.1km,2,13,2,5,0,"£19,000 p/w",Not for Sale
- - -,Wnt,78064881,Mauro Arambarri,M (C),30,Getafe,LALIGA EA SPORTS,"2,533",0.75,1.81,0,0,0.36,0.04,30%,0.11,0.36,-,0.01,0.01,-0.39,-,0,-,49.81,87%,0.01,0.18,-,0.68,5.72,0.36,19%,0.57,10%,139,69%,11.33,2.63,9.63,7.99,0.07,2.03,1.07,0.28,0.25,2.98,18%,0.04,10.98,13.1km,1,57,7,14,0,"£48,000 p/w",£2.2M - £4.6M
- - -,,78060231,Rodrigo Abascal,D (C),32,Vitória de Guimarães,Liga Portugal Betclic,"3,107",1.25,1.8,0,0,0.29,0.09,20%,0.06,0.03,-,0.03,0.03,-0.9,-,0,-,78.96,93%,0.02,0.17,-,0.17,6.81,0.09,33%,0.09,33%,43,70%,4.69,1.27,9.82,6.2,0.06,1.36,1.1,0.46,0.23,5.56,71%,1.13,5.71,11.6km,0,8,3,0,0,"£6,500 p/w",Not for Sale
- - -,,67297817,Óscar Rivas,D (C),26,Vitória de Guimarães,Liga Portugal Betclic,"2,056",1.27,1.49,0,0,0.26,0.04,50%,0.13,0.04,-,0.01,0.01,-0.26,-,0,-,75.51,95%,0,0.04,-,-,5.03,0.13,0%,0.13,-,30,80%,3.85,1.05,8.71,3.98,0.18,1.84,1.05,0.39,0.35,4.95,61%,0.31,3.81,10.9km,1,2,1,1,0,"£4,000 p/w",£800K - £1.7M
- - -,,43317665,Simone Canestrelli,D (C),25,Pisa,Serie A TIM,"2,817",0.86,1.92,1,0,0.35,0.07,55%,0.19,0,0.03,0.02,0.02,0.26,9%,0,-,48.24,89%,0,0.03,-,-,3.23,0.03,0%,0.03,-,45,87%,3.87,0.93,9.58,5.85,0.38,1.12,1.88,0.86,0.61,6.2,78%,0.89,4.98,11.0km,1,17,1,5,0,"£6,500 p/w",£1.9M - £4M
- - -,Bid,43459075,Michel Ndary Adopo,DM,25,Cagliari,Serie A TIM,"2,564",0.63,1.61,0,0,0.53,0.04,40%,0.21,0.32,-,0.02,0.02,-0.66,-,0,-,51.28,89%,0.03,0.53,-,0.49,3.79,0.35,10%,0.35,10%,105,81%,10.32,2.56,9.23,7.13,0.07,1.86,1.65,0.46,0.28,3.69,58%,0.14,5.97,12.8km,1,56,12,14,0,"£12,500 p/w",£4.1M - £5.2M
